email,label
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
You have a new message! Click here to read it: http://malware.org,0
You have a new message! Click here to read it: http://malware.org,0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
You have a new message! Click here to read it: http://malware.org,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
You have a new message! Click here to read it: http://malware.org,0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
You have a new message! Click here to read it: http://malware.org,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
You have a new message! Click here to read it: http://malware.org,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
You have a new message! Click here to read it: http://malware.org,0
You have a new message! Click here to read it: http://malware.org,0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
You have a new message! Click here to read it: http://malware.org,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
You have a new message! Click here to read it: http://malware.org,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
You have a new message! Click here to read it: http://malware.org,0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
You have a new message! Click here to read it: http://malware.org,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
You have a new message! Click here to read it: http://malware.org,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
You have a new message! Click here to read it: http://malware.org,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
You have a new message! Click here to read it: http://malware.org,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
You have a new message! Click here to read it: http://malware.org,0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
You have a new message! Click here to read it: http://malware.org,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
You have a new message! Click here to read it: http://malware.org,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
You have a new message! Click here to read it: http://malware.org,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
You have a new message! Click here to read it: http://malware.org,0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
You have a new message! Click here to read it: http://malware.org,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
Final notice: Pay your bill or your service will be disconnected. Pay now at http://fake-pay.com,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
Need a loan? We offer low interest rates for everyone. No credit check required. Apply today!,0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
Double your money in 24 hours! Guaranteed returns on crypto. Join our Telegram group now.,0
You have a new message! Click here to read it: http://malware.org,0
"Congratulations! You won $1,000,000. Send your bank details to claim your prize now.",0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
Get rich quick from home! No experience needed. Just pay a small fee of $99 to start making thousands.,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
URGENT: Your account has been compromised. Log in at http://scam-site.com to verify your identity immediately.,0
"Make money fast! Easy work, high pay. Don't miss out on this lifetime opportunity.",0
"Hi, please check this out: http://link-to-virus.com. It's really cool!",0
BUY CHEAP PILLS NOW! CLICK HERE FOR 90% DISCOUNT. LIMITED OFFER!!!,0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Hi, I'm David from TechCorp. We are a Marketing Lead firm specializing in artificial intelligence. Would you like to hear more?",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",1
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",1
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",1
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hi, I'm Bob from InnovaSoft. We are a HR Manager firm specializing in customer retention. Would you like to hear more?",1
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",1
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hi, I'm Frank from FutureAI. We are a Marketing Lead firm specializing in Blockchain. Would you like to hear more?",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",1
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",1
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Hi, I'm Charlie from TechCorp. We are a Marketing Lead firm specializing in cloud computing. Would you like to hear more?",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",1
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",1
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Hi, I'm Alice from GlobalSolutions. We are a Data Scientist firm specializing in SEO strategy. Would you like to hear more?",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",1
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Hi, I'm Frank from GlobalSolutions. We are a Marketing Lead firm specializing in SEO strategy. Would you like to hear more?",1
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Hi, I'm Charlie from NextGen. We are a Product Manager firm specializing in machine learning. Would you like to hear more?",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",1
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",1
"Hi, I'm Ivy from NextGen. We are a Sales Director firm specializing in Blockchain. Would you like to hear more?",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",1
"Hi, I'm Charlie from SmartLogic. We are a CTO firm specializing in Big Data. Would you like to hear more?",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",1
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",1
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Hi, I'm Frank from DataSystems. We are a Marketing Lead firm specializing in Big Data. Would you like to hear more?",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",1
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",1
"Hi, I'm Charlie from GlobalSolutions. We are a CTO firm specializing in SEO strategy. Would you like to hear more?",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",1
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Hi, I'm Frank from NextGen. We are a Marketing Lead firm specializing in SEO strategy. Would you like to hear more?",1
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",1
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hi, I'm Jack from DataSystems. We are a Data Scientist firm specializing in customer retention. Would you like to hear more?",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",1
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",1
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",1
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hi, I'm Bob from SmartLogic. We are a Sales Director firm specializing in cloud computing. Would you like to hear more?",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",1
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
